,Unnamed: 0,host,http.request.duration,http.request.method,http.request.remoteaddr,http.request.uri,http.request.useragent,http.response.status,http.response.written,id,timestamp
47730,47730,dc118836,0.8956278990000001,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/85a49e47,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,4963.0,6d0f893afd,2017-06-20 00:08:26.750
47731,47731,dc118836,0.908739638,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/93054319,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,9576.0,be6d1c642b,2017-06-20 00:08:26.765
50971,50971,906357ea,22.505273541999998,GET,03db637a,v2/4715bf52/437c49db/blobs/2b1521eb,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,51481838.0,0399a3b395,2017-06-20 00:08:27.397
30031,30031,79634854,0.902602959,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/5b7ad194,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1333.0,83972f6731,2017-06-20 00:08:27.683
49018,49018,906357ea,22.358129344,GET,d3837ec0,v2/4715bf52/437c49db/blobs/2b1521eb,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,51481838.0,274cd8db02,2017-06-20 00:08:29.635
41315,41315,786b3803,2.045535235,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/5909f0bd,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1119.0,ed0f7ba5fe,2017-06-20 00:08:29.740
1069,1069,79634854,0.967114355,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/dec8bf9c,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3001.0,9e78930b56,2017-06-20 00:08:30.722
47742,47742,dc118836,0.739783682,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/567e38ef,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3023.0,6fe0273db4,2017-06-20 00:08:31.481
41314,41314,260f35e1,38.253826032,GET,e79f77cd,v2/4715bf52/437c49db/blobs/46ce9891,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,86903451.0,7849ebeeba,2017-06-20 00:08:32.333
15264,15264,dc118836,1.114712227,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/326ceca2,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,43713.0,a346fac0b2,2017-06-20 00:08:32.612
1070,1070,dc118836,13.588854722999999,GET,03db637a,v2/4715bf52/437c49db/blobs/2c96e307,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,30729070.0,3e1a588838,2017-06-20 00:08:33.358
15553,15553,906357ea,14.742822251,GET,d3837ec0,v2/4715bf52/437c49db/blobs/2c96e307,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,30729070.0,ba629c5e03,2017-06-20 00:08:36.960
11555,11555,ae280635,7.636922415,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/b1ca9623,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,16190139.0,2509646859,2017-06-20 00:08:40.108
25783,25783,786b3803,0.874968148,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/bddc059f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,325.0,41c2ba5c56,2017-06-20 00:08:40.995
27094,27094,906357ea,0.803549082999999,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/fa4a3a31,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,224.0,e8a917bf58,2017-06-20 00:08:41.815
25784,25784,dc118836,38.191993429,GET,03db637a,v2/4715bf52/437c49db/blobs/46ce9891,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,86903451.0,4bd3b1e6ac,2017-06-20 00:08:43.083
4920,4920,906357ea,0.901910435,GET,0ee76ffa,v2/4715bf52/98b638a6/blobs/8f0fd731,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1584.0,4ed6855270,2017-06-20 00:08:44.333
47745,47745,dc118836,0.943324733,GET,0ee76ffa,v2/4715bf52/98b638a6/blobs/83d6821d,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,32.0,b400610c1c,2017-06-20 00:08:44.375
11556,11556,79634854,1.069107066,GET,0ee76ffa,v2/4715bf52/98b638a6/blobs/2bee5a5e,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,311203.0,31ad092048,2017-06-20 00:08:44.498
27089,27089,906357ea,38.022271438000004,GET,d3837ec0,v2/4715bf52/437c49db/blobs/46ce9891,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,86903451.0,7df9539998,2017-06-20 00:08:45.300
4910,4910,906357ea,24.472689293000002,GET,797fdd32,v2/4715bf52/0db24aac/blobs/5dd37794,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,54405552.0,0dde15a3f4,2017-06-20 00:08:48.637
4859,4859,906357ea,23.011665787,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/2b1521eb,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,51481838.0,bc0d8d2d6b,2017-06-20 00:08:48.871
11554,11554,ae280635,0.8304914480000001,GET,4fdf6ce6,v2/62e40cbe/1cb2ee66/blobs/c3143a26,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,7183.0,62ea517569,2017-06-20 00:08:49.243
4858,4858,906357ea,0.822563286999999,GET,4053d99b,v2/62e40cbe/1cb2ee66/blobs/a64481df,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,108.0,731660395c,2017-06-20 00:08:49.401
3339,3339,79634854,0.9389135059999999,GET,4053d99b,v2/62e40cbe/1cb2ee66/blobs/7c8476b5,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,576.0,0fc02fb5cf,2017-06-20 00:08:49.515
51003,51003,906357ea,0.8766937410000001,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/585ab3a1,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,10087.0,882125162f,2017-06-20 00:08:49.652
11553,11553,79634854,0.992768425,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/bf66939a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,1237.0,3a51004f41,2017-06-20 00:08:49.765
29909,29909,79634854,0.7695118160000001,GET,4053d99b,v2/62e40cbe/1cb2ee66/blobs/5fc8f7f4,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,1099.0,dd643e69b7,2017-06-20 00:08:50.304
3343,3343,79634854,0.917501433,GET,4053d99b,v2/62e40cbe/1cb2ee66/blobs/dfc09290,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,80026.0,375a95ce80,2017-06-20 00:08:50.333
3344,3344,79634854,1.94568384,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/4787608f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,1905270.0,2a535661e2,2017-06-20 00:08:50.715
29907,29907,79634854,0.993805619,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/5a68fa77,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,116.0,1a343228ba,2017-06-20 00:08:50.779
11561,11561,79634854,0.918347402,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/93054319,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,9576.0,0c67e69b18,2017-06-20 00:08:51.286
47735,47735,79634854,0.918707416999999,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/85a49e47,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,4963.0,65e53cd317,2017-06-20 00:08:51.289
41318,41318,dc118836,0.8700002440000001,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/1e7f542e,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,136.0,e94300851b,2017-06-20 00:08:51.460
15822,15822,906357ea,3.08206372,GET,4053d99b,v2/62e40cbe/1cb2ee66/blobs/a1045166,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,4784348.0,5ddd7b3b1f,2017-06-20 00:08:51.659
47736,47736,dc118836,0.925261192,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/631228f6,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,153.0,ab356db7f0,2017-06-20 00:08:51.724
11558,11558,dc118836,0.959358107,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/5b7ad194,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1333.0,08a1d5d76e,2017-06-20 00:08:52.278
51037,51037,906357ea,0.9545569,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/08c7786a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,191.0,6a8036c889,2017-06-20 00:08:52.431
15823,15823,906357ea,0.736973663,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/125021ec,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,408.0,e7c8504b5d,2017-06-20 00:08:52.488
41310,41310,79634854,0.8702386550000001,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/5909f0bd,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1119.0,5fc4d9948b,2017-06-20 00:08:53.181
3340,3340,dc118836,0.927704734,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/1f7bc067,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,181.0,979f2ddd7c,2017-06-20 00:08:53.375
11557,11557,260f35e1,0.919885628,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/e209edc1,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,157.0,24d53c04c1,2017-06-20 00:08:53.417
29908,29908,dc118836,4.86891103,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/cd8095ec,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,9388981.0,40508177d0,2017-06-20 00:08:53.643
11559,11559,dc118836,0.6480167760000001,GET,5e3602a0,v2/c4c0c6de/714845e8/blobs/2ca74d16,docker/1.12.0 go/go1.6.3 git-commit/535b3ac-unsupported kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(docker-py/1.10.6),200,6360.0,d3ba7a92f3,2017-06-20 00:08:53.995
49019,49019,906357ea,0.900951607,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/dec8bf9c,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3001.0,1647af8888,2017-06-20 00:08:54.116
47733,47733,dc118836,0.967894568,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/8b10d99f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,11498.0,8986f3daf0,2017-06-20 00:08:54.360
51035,51035,906357ea,1.007262195,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/5e207f60,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,3940.0,4b6194d99e,2017-06-20 00:08:54.451
15773,15773,906357ea,0.918750451,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/567e38ef,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3023.0,043efc148f,2017-06-20 00:08:55.067
4923,4923,906357ea,0.980792092,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/326ceca2,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,43713.0,2bbc13ebba,2017-06-20 00:08:56.078
11560,11560,79634854,2.45514613,GET,63eecaa7,v2/4715bf52/f752ecd9/blobs/163476f5,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,3528174.0,4c3a84dc4b,2017-06-20 00:08:56.130
3341,3341,79634854,14.406484373,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/2c96e307,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,30729070.0,3cac1a59fb,2017-06-20 00:08:56.249
3330,3330,ae280635,0.8904718079999999,GET,e79f77cd,v2/4715bf52/958c3568/blobs/e18ad8f6,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3785.0,722f9bfb2d,2017-06-20 00:09:02.827
25825,25825,786b3803,0.966369539,GET,e79f77cd,v2/4715bf52/958c3568/blobs/322f7875,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,78133.0,76c66cbdad,2017-06-20 00:09:02.902
27056,27056,906357ea,37.310860401999996,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/46ce9891,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,86903451.0,3a24332d25,2017-06-20 00:09:03.171
4904,4904,906357ea,7.916810161,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/b1ca9623,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,16190139.0,4248a21052,2017-06-20 00:09:03.905
37410,37410,260f35e1,2.392314198,GET,e79f77cd,v2/4715bf52/958c3568/blobs/6f964d32,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3346037.0,09f9e759db,2017-06-20 00:09:04.330
41321,41321,dc118836,1.708338559,GET,e79f77cd,v2/4715bf52/958c3568/blobs/c8f46a24,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,2092316.0,6e1cb9ec4b,2017-06-20 00:09:04.469
47746,47746,786b3803,1.183711105,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/bddc059f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,325.0,c9902c337e,2017-06-20 00:09:05.126
25824,25824,260f35e1,3.2295790319999997,GET,e79f77cd,v2/4715bf52/958c3568/blobs/1c91392a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,2313384.0,b2404eff92,2017-06-20 00:09:05.166
3323,3323,79634854,0.861947847,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/fa4a3a31,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,224.0,549c6cff8d,2017-06-20 00:09:06.018
29920,29920,dc118836,0.931580326,GET,b40b861c,v2/4715bf52/98b638a6/blobs/83d6821d,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,32.0,04f17d2222,2017-06-20 00:09:10.128
27070,27070,906357ea,0.9714972479999999,GET,b40b861c,v2/4715bf52/98b638a6/blobs/8f0fd731,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1584.0,2d2843b758,2017-06-20 00:09:10.164
37404,37404,79634854,1.110677737,GET,b40b861c,v2/4715bf52/98b638a6/blobs/2bee5a5e,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,311203.0,87d52cf069,2017-06-20 00:09:10.302
37406,37406,79634854,19.847863348,GET,5e3602a0,v2/c4c0c6de/714845e8/blobs/d505a85f,docker/1.12.0 go/go1.6.3 git-commit/535b3ac-unsupported kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(docker-py/1.10.6),200,43439572.0,d5962c21af,2017-06-20 00:09:13.195
4833,4833,906357ea,23.209531269,GET,0ee76ffa,v2/4715bf52/437c49db/blobs/2b1521eb,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,51481838.0,a5d89e57c2,2017-06-20 00:09:13.578
41293,41293,786b3803,1.066494597,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/585ab3a1,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,10087.0,e173bb3360,2017-06-20 00:09:13.756
29924,29924,ae280635,1.082706035,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/bf66939a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,1237.0,82a0d3a7fe,2017-06-20 00:09:13.771
3328,3328,ae280635,2.0302870719999997,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/4787608f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,1905270.0,57f042b364,2017-06-20 00:09:14.720
37407,37407,dc118836,0.966723064,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/5a68fa77,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,116.0,05361a85f3,2017-06-20 00:09:14.772
4813,4813,906357ea,1.089380676,GET,d3837ec0,v2/4715bf52/958c3568/blobs/e18ad8f6,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3785.0,0dcb1797d1,2017-06-20 00:09:15.435
3327,3327,79634854,1.071445548,GET,03db637a,v2/4715bf52/958c3568/blobs/e18ad8f6,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3785.0,1d4abbde4f,2017-06-20 00:09:15.437
27046,27046,906357ea,0.846341112999999,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/1e7f542e,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,136.0,3bb140f392,2017-06-20 00:09:15.468
29926,29926,79634854,1.144896505,GET,03db637a,v2/4715bf52/958c3568/blobs/322f7875,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,78133.0,4559bf8fa0,2017-06-20 00:09:15.514
29925,29925,dc118836,1.173417502,GET,d3837ec0,v2/4715bf52/958c3568/blobs/322f7875,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,78133.0,470c066362,2017-06-20 00:09:15.519
37409,37409,ae280635,0.92812883,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/631228f6,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,153.0,07cc983cbd,2017-06-20 00:09:15.740
3329,3329,ae280635,0.959863232,GET,b40b861c,v2/4715bf52/437c49db/blobs/93054319,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,9576.0,5e6fb1cbca,2017-06-20 00:09:16.020
47682,47682,260f35e1,0.987323295,GET,b40b861c,v2/4715bf52/437c49db/blobs/85a49e47,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,4963.0,2825021130,2017-06-20 00:09:16.049
41283,41283,dc118836,0.937066464,GET,9ca2770d,v2/fcde491f/5bdd6542/blobs/bd0fe53e,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,289035.0,53651d685b,2017-06-20 00:09:16.217
3325,3325,dc118836,1.018184983,GET,9ca2770d,v2/fcde491f/5bdd6542/blobs/9720669e,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,7073.0,dba99ed2d5,2017-06-20 00:09:16.264
15566,15566,906357ea,2.1045641880000003,GET,d3837ec0,v2/4715bf52/958c3568/blobs/1c91392a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,2313384.0,17519dcc22,2017-06-20 00:09:16.449
27042,27042,906357ea,1.01681834,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/08c7786a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,191.0,554e1c74f7,2017-06-20 00:09:16.515
15268,15268,dc118836,2.164086788,GET,03db637a,v2/4715bf52/958c3568/blobs/1c91392a,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,2313384.0,087cbcf55e,2017-06-20 00:09:16.534
15270,15270,260f35e1,0.92427744,GET,461a08ac,v2/4715bf52/f752ecd9/blobs/125021ec,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Go-http-client/1.1),200,408.0,a5dbe278d6,2017-06-20 00:09:16.694
15271,15271,79634854,0.853938399,GET,b40b861c,v2/4715bf52/437c49db/blobs/5b7ad194,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1333.0,acbb0933f4,2017-06-20 00:09:16.904
47683,47683,79634854,0.902781647,GET,9ca2770d,v2/fcde491f/5bdd6542/blobs/bac4c0fe,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,135506.0,f9ed9a5904,2017-06-20 00:09:16.937
